Celan Date,Quarter,Product ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit/Sales
09.10.2017,2017-Q4,TEC-AC-10003023,1961,CA-2017-110905,09.10.2017,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,5,0,"53.433,00",
09.10.2017,2017-Q4,TEC-AC-10002217,1962,CA-2017-110905,09.10.2017,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0,"6.768,00",
09.10.2017,2017-Q4,OFF-BI-10002954,1963,CA-2017-110905,09.10.2017,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,0,"1.427.521,00",
09.10.2017,2017-Q4,OFF-PA-10002586,1964,CA-2017-110905,09.10.2017,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,Xerox 1970,"46.289,00",5,0,"11.703,00",
09.10.2017,2017-Q4,OFF-ST-10000025,1965,CA-2017-110905,09.10.2017,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0,"171.774,00",
09.10.2017,2017-Q4,OFF-AP-10003281,1966,CA-2017-110905,09.10.2017,9/15/2017,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0,"7.254,00",
09.10.2017,2017-Q4,OFF-BI-10003527,2847,CA-2017-152093,09.10.2017,9/15/2017,Standard Class,SN-20560,Skye Norling,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"762.594,00",3,0.8,"-1.143.891,00",
09.10.2017,2017-Q4,OFF-PA-10004911,3178,CA-2017-122280,09.10.2017,9/10/2017,Same Day,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.76,2,0,"17.777,00",
09.10.2017,2017-Q4,OFF-AR-10003338,4926,CA-2017-126438,09.10.2017,9/13/2017,First Class,AR-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72,
09.10.2017,2017-Q4,OFF-PA-10003302,5370,CA-2017-147403,09.10.2017,9/13/2017,First Class,KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,Office Supplies,Paper,Xerox 1906,"85.056,00",3,0.2,"287.064,00",
09.10.2017,2017-Q4,OFF-BI-10004876,5894,CA-2017-159954,09.10.2017,9/14/2017,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1,0,"628.950,00",
09.10.2017,2017-Q4,TEC-AC-10003499,6886,CA-2017-123036,09.10.2017,9/17/2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,"37.056,00",4,0.2,"2.231.116,00",
09.10.2017,2017-Q4,TEC-PH-10003580,6887,CA-2017-123036,09.10.2017,9/17/2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,"259.896,00",2,0.4,"-563.108,00",
10.10.2017,2017-Q4,FUR-CH-10001545,8944,CA-2017-111717,10.10.2017,10/16/2017,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,"239.358,00",3,0.3,"-478.716,00",
11.10.2017,2017-Q4,OFF-BI-10001036,1364,US-2017-155425,11.10.2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,"38.388,00",14,0.7,"-25.592,00",
11.10.2017,2017-Q4,TEC-MA-10003183,1365,US-2017-155425,11.10.2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,"95.994,00",2,0.7,"-63.996,00",
11.10.2017,2017-Q4,TEC-AC-10001314,1366,US-2017-155425,11.10.2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,"239.952,00",6,0.2,"-359.928,00",
11.10.2017,2017-Q4,TEC-PH-10002563,1367,US-2017-155425,11.10.2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Technology,Phones,Adtran 1202752G1,"201.584,00",2,0.2,"151.188,00",
11.10.2017,2017-Q4,FUR-CH-10003312,1368,US-2017-155425,11.10.2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,"899.136,00",4,0.2,"-1.461.096,00",
11.10.2017,2017-Q4,OFF-BI-10003925,3218,CA-2017-104640,11.10.2017,11/16/2017,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,"931.176,00",3,0.2,"3.142.719,00",
11.10.2017,2017-Q4,TEC-PH-10002200,3219,CA-2017-104640,11.10.2017,11/16/2017,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024,East,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,2,0,"1.249.552,00",
11.10.2017,2017-Q4,FUR-FU-10001468,3317,CA-2017-161739,11.10.2017,11/15/2017,Second Class,EB-13750,Edward Becker,Corporate,United States,Round Rock,Texas,78664,Central,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,341.96,5,0.6,-427.45,
11.10.2017,2017-Q4,OFF-BI-10000088,5391,CA-2017-163874,11.10.2017,11/12/2017,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,GBC Imprintable Covers,"26.352,00",3,0.2,"1.324.614,00",
11.10.2017,2017-Q4,OFF-BI-10004099,6415,CA-2017-142671,11.10.2017,11/14/2017,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Hollywood,Florida,33021,South,Office Supplies,Binders,GBC VeloBinder Strips,11.52,5,0.7,-7.68,
11.10.2017,2017-Q4,OFF-AR-10002221,6962,CA-2017-162096,11.10.2017,11/10/2017,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,Office Supplies,Art,12 Colored Short Pencils,"46.241,00",3,0,"2.106,00",
11.10.2017,2017-Q4,OFF-AP-10004540,7326,US-2017-128447,11.10.2017,11/17/2017,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,0,"112.224,00",
11.10.2017,2017-Q4,OFF-BI-10001543,7327,US-2017-128447,11.10.2017,11/17/2017,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,"28.792,00",1,0.2,"-411.718,00",
11.10.2017,2017-Q4,TEC-AC-10001772,7352,CA-2017-141138,11.10.2017,11/16/2017,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,95351,West,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0,"435.981,00",
11.10.2017,2017-Q4,FUR-CH-10001714,8530,CA-2017-137624,11.10.2017,11/17/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Los Angeles,California,90008,West,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy","241.424,00",2,0.2,"-362.136,00",
12.10.2017,2017-Q4,OFF-BI-10001097,1058,CA-2017-167150,12.10.2017,12/17/2017,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,Office Supplies,Binders,Avery Hole Reinforcements,"19.936,00",4,0.2,"134.593,00",
12.10.2017,2017-Q4,OFF-BI-10001597,1059,CA-2017-167150,12.10.2017,12/17/2017,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","65.568,00",2,0.2,"229.488,00",
12.10.2017,2017-Q4,TEC-AC-10003116,1318,CA-2017-157651,12.10.2017,12/14/2017,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,"46.067,00",1,0.2,"666.629,00",
12.10.2017,2017-Q4,OFF-BI-10004965,1509,CA-2017-108294,12.10.2017,12/10/2017,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,68104,Central,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0,"15.525,00",
12.10.2017,2017-Q4,FUR-TA-10004256,1517,CA-2017-148446,12.10.2017,12/14/2017,Second Class,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,"-84.217,00",4,0,"116.872,00",
12.10.2017,2017-Q4,OFF-PA-10000788,1688,CA-2017-143798,12.10.2017,12/12/2017,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,Xerox 210,"10.368,00",2,0.2,"1.602.746,00",
12.10.2017,2017-Q4,FUR-FU-10004306,1689,CA-2017-143798,12.10.2017,12/12/2017,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,"23.316,00",
12.10.2017,2017-Q4,OFF-EN-10004030,2336,CA-2017-152695,12.10.2017,12/10/2017,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,"-313.256,00",
12.10.2017,2017-Q4,OFF-AP-10000026,2337,CA-2017-152695,12.10.2017,12/10/2017,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.79,7,0,"1.237.691,00",
12.10.2017,2017-Q4,FUR-FU-10001940,2773,CA-2017-158967,12.10.2017,12/12/2017,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Furnishings,Staple-based wall hangings,"19.104,00",3,0.2,"1.976.815,00",
12.10.2017,2017-Q4,TEC-AC-10004510,3246,US-2017-140907,12.10.2017,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,"4.908,00",
12.10.2017,2017-Q4,OFF-ST-10000060,3247,US-2017-140907,12.10.2017,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0,"38.988,00",
12.10.2017,2017-Q4,OFF-AR-10000799,3248,US-2017-140907,12.10.2017,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,3,0,"363.905,00",
12.10.2017,2017-Q4,TEC-AC-10001838,3526,CA-2017-148922,12.10.2017,12/15/2017,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97,3,0,"2.579.871,00",
12.10.2017,2017-Q4,TEC-PH-10000148,3527,CA-2017-148922,12.10.2017,12/15/2017,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,38.97,3,0,"7.794,00",
12.10.2017,2017-Q4,OFF-BI-10003476,3528,CA-2017-148922,12.10.2017,12/15/2017,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,Avery Metallic Poly Binders,45.84,8,0,"220.032,00",
12.10.2017,2017-Q4,TEC-PH-10003215,4353,CA-2017-107748,12.10.2017,12/12/2017,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207,West,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,"34.742,00",
12.10.2017,2017-Q4,OFF-PA-10002005,4354,CA-2017-107748,12.10.2017,12/12/2017,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207,West,Office Supplies,Paper,Xerox 225,12.96,2,0,"112.648,00",
12.10.2017,2017-Q4,FUR-FU-10002364,6909,US-2017-135503,12.10.2017,12/15/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,North Charleston,South Carolina,29406,South,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0,"330.272,00",
12.10.2017,2017-Q4,OFF-BI-10000014,9410,US-2017-110149,12.10.2017,12/13/2017,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,"3.273,00",1,0.7,"-25.093,00",
12.10.2017,2017-Q4,FUR-FU-10001475,9411,US-2017-110149,12.10.2017,12/13/2017,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,5,0.2,"15.386,00",
13.10.2017,2017-Q4,OFF-PA-10000673,277,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad","11.648,00",2,0.2,"-413.362,00",
13.10.2017,2017-Q4,OFF-PA-10004470,278,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages","18.176,00",4,0.2,"2.619.642,00",
13.10.2017,2017-Q4,OFF-ST-10000876,279,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,Eldon Simplefile Box Office,"59.712,00",6,0.2,"2.853.397,00",
13.10.2017,2017-Q4,OFF-LA-10002043,280,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,Avery 489,24.84,3,0.2,"8.694,00",
13.10.2017,2017-Q4,OFF-AP-10000828,3007,CA-2017-116519,10/13/2017,10/15/2017,First Class,CR-12730,Craig Reiter,Consumer,United States,New York City,New York,10009,East,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,904.9,5,0,"253.372,00",
13.10.2017,2017-Q4,OFF-PA-10003127,4255,CA-2017-163160,10/13/2017,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,Office Supplies,Paper,Easy-staple paper,"63.312,00",3,0.2,"205.764,00",
13.10.2017,2017-Q4,OFF-BI-10000778,4256,CA-2017-163160,10/13/2017,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,"96.784,00",4,0.8,"-145.176,00",
13.10.2017,2017-Q4,FUR-FU-10001424,4257,CA-2017-163160,10/13/2017,10/16/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,Furniture,Furnishings,Dax Clear Box Frame,"10.476,00",3,0.6,"-68.094,00",
13.10.2017,2017-Q4,TEC-AC-10002335,8857,CA-2017-135909,10/13/2017,10/20/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,Technology,Accessories,Logitech Media Keyboard K200,209.94,6,0,"398.886,00",
13.10.2017,2017-Q4,TEC-PH-10003187,8858,CA-2017-135909,10/13/2017,10/20/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,"31.984,00",2,0.2,"-7.996,00",
13.10.2017,2017-Q4,OFF-BI-10003527,8859,CA-2017-135909,10/13/2017,10/20/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,5,0.2,"1.906.485,00",
13.10.2017,2017-Q4,OFF-ST-10002974,9091,US-2017-148831,10/13/2017,10/15/2017,First Class,AH-10210,Alan Hwang,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8,0,"104.568,00",
13.10.2017,2017-Q4,OFF-LA-10000248,9221,CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,Office Supplies,Labels,Avery 52,"46.214,00",3,0,"47.239,00",
13.10.2017,2017-Q4,FUR-TA-10003473,9222,CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4,0,"3.460.396,00",
13.10.2017,2017-Q4,OFF-PA-10004355,9223,CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,Office Supplies,Paper,Xerox 231,25.92,4,0,"919.287,00",
14.10.2017,2017-Q4,OFF-BI-10001078,888,CA-2017-150707,10/14/2017,10/19/2017,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7,0,"184.534,00",
14.10.2017,2017-Q4,FUR-FU-10001918,1752,CA-2017-168837,10/14/2017,10/17/2017,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0,"1.824.083,00",
14.10.2017,2017-Q4,OFF-BI-10000309,5697,CA-2017-126123,10/14/2017,10/18/2017,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","27.396,00",9,0.8,"-424.638,00",
14.10.2017,2017-Q4,OFF-BI-10004224,5698,CA-2017-126123,10/14/2017,10/18/2017,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,Catalog Binders with Expanding Posts,"13.456,00",1,0.8,"-23.548,00",
14.10.2017,2017-Q4,TEC-AC-10003614,7286,CA-2017-151183,10/14/2017,10/19/2017,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4,0,"152.988,00",
15.10.2017,2017-Q4,OFF-AR-10002818,1329,CA-2017-106033,10/15/2017,10/18/2017,Second Class,FG-14260,Frank Gastineau,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0,"26.376,00",
15.10.2017,2017-Q4,FUR-TA-10001705,3711,CA-2017-113670,10/15/2017,10/17/2017,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,Furniture,Tables,Bush Advantage Collection Round Conference Table,510.24,3,0.2,"6.378,00",
15.10.2017,2017-Q4,OFF-PA-10000675,3712,CA-2017-113670,10/15/2017,10/17/2017,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Paper,Xerox 1919,204.95,5,0,"1.004.255,00",
15.10.2017,2017-Q4,OFF-LA-10001045,4261,CA-2017-164819,10/15/2017,10/19/2017,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Fairfield,Connecticut,6824,East,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,"46.155,00",5,0,"6.003,00",
15.10.2017,2017-Q4,OFF-LA-10003510,6836,CA-2017-142643,10/15/2017,10/20/2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",152.65,5,0,"70.219,00",
15.10.2017,2017-Q4,FUR-FU-10000087,6837,CA-2017-142643,10/15/2017,10/20/2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.72,1,0,"457.529,00",
15.10.2017,2017-Q4,OFF-LA-10002034,7214,CA-2017-154949,10/15/2017,10/19/2017,Standard Class,MC-17275,Marc Crier,Consumer,United States,Camarillo,California,93010,West,Office Supplies,Labels,Avery 478,14.73,3,0,"101.356,00",
15.10.2017,2017-Q4,OFF-AR-10001761,7708,CA-2017-100237,10/15/2017,10/19/2017,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057,West,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,0,"54.149,00",
16.10.2017,2017-Q4,OFF-BI-10003719,1554,CA-2017-158386,10/16/2017,10/21/2017,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Binders,Large Capacity Hanging Post Binders,124.75,5,0,"57.385,00",
16.10.2017,2017-Q4,FUR-FU-10001290,1597,CA-2017-132234,10/16/2017,10/18/2017,First Class,MY-17380,Maribeth Yedwab,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.3,13,0,"175.136,00",
16.10.2017,2017-Q4,OFF-PA-10000062,5338,CA-2017-111577,10/16/2017,10/21/2017,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,Office Supplies,Paper,Green Bar Computer Printout Paper,"307.776,00",7,0.2,"1.115.688,00",
16.10.2017,2017-Q4,TEC-MA-10001148,7282,CA-2017-159282,10/16/2017,10/21/2017,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Yuma,Arizona,85364,West,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,"599.985,00",5,0.7,"-479.988,00",
16.10.2017,2017-Q4,TEC-AC-10003499,8993,CA-2017-159100,10/16/2017,10/21/2017,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,"18.528,00",2,0.2,"768.563,00",
16.10.2017,2017-Q4,FUR-TA-10001950,8994,CA-2017-159100,10/16/2017,10/21/2017,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,Furniture,Tables,Balt Solid Wood Round Tables,"1.875.258,00",7,0.4,"-9.688.833,00",
17.10.2017,2017-Q4,OFF-ST-10000798,396,CA-2017-165603,10/17/2017,10/19/2017,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,0,"1.104.739,00",
17.10.2017,2017-Q4,OFF-PA-10002552,397,CA-2017-165603,10/17/2017,10/19/2017,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,Office Supplies,Paper,Xerox 1958,12.96,2,0,"112.648,00",
17.10.2017,2017-Q4,OFF-AR-10001770,3864,CA-2017-123246,10/17/2017,10/19/2017,Second Class,AJ-10960,Astrea Jones,Consumer,United States,San Diego,California,92037,West,Office Supplies,Art,Economy #2 Pencils,10.64,4,0,"2.105.291,00",
17.10.2017,2017-Q4,TEC-PH-10001700,8019,CA-2017-114804,10/17/2017,10/19/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Modesto,California,95351,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,"52.792,00",1,0.2,"1.568.079,00",
19.10.2017,2017-Q4,OFF-PA-10000249,35,CA-2017-107727,19.10.2017,10/23/2017,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Paper,Easy-staple paper,"29.472,00",3,0.2,"2.764.401,00",
19.10.2017,2017-Q4,FUR-FU-10004712,423,CA-2017-125388,10/19/2017,10/23/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0,"147.056,00",
19.10.2017,2017-Q4,OFF-ST-10000918,424,CA-2017-125388,10/19/2017,10/23/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Storage,Crate-A-Files,32.7,3,0,"8.502,00",
19.10.2017,2017-Q4,OFF-AR-10002956,1361,CA-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,"123.256,00",7,0.2,"198.207,00",
19.10.2017,2017-Q4,OFF-PA-10004041,1362,CA-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,0.2,"46.119,00",
19.10.2017,2017-Q4,TEC-PH-10001336,1363,CA-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,Digium D40 VoIP phone,"309.576,00",4,0.4,"-567.556,00",
19.10.2017,2017-Q4,TEC-PH-10002185,1671,CA-2017-159457,10/19/2017,10/26/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,3,0.2,"82.302,00",
